Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;WardKilled;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;midLanePresence;botLanePresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
2024-03-17;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170212|game1;2644378;14.5.565.1230;1;MDK Fresskowy;-186;-122;9.284456833104807;1;0;1;0.6666666666666666;7;3;532.7778059049159;25.955541610717773;25.955541610717773;0.4717208182912154;0.0;0.7220216606498195;0.0;0.019253910950661854;0.031287605294825514;0.02527075812274368;0.0;0.03730445246690734;0.052948255114320095
2024-03-17;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170212|game1;2644378;14.5.565.1230;1;KC SAKEN;186;122;9.094978122225116;1;1;1;0.6666666666666666;7;5;407.3914408863705;0;194.14480590820312;0.46329723225030084;0.0;0.6762936221419976;0.0;0.006016847172081829;0.05415162454873646;0.0;0.0048134777376654635;0.04693140794223827;0.056558363417569195
2024-03-17;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104650|game1;2644377;14.5.565.1230;1;RGE Larssen;-668;-1305;8.90592613257159;0;1;2;0.6666666666666666;6;4;206.2949622663386;0;0;0.45246690734055356;0.03730445246690734;0.5872442839951865;0.10830324909747292;0.021660649819494584;0.03369434416365824;0.0036101083032490976;0.0;0.0024067388688327317;0.05054151624548736
2024-03-17;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104650|game1;2644377;14.5.565.1230;1;VIT Vetheo;668;1305;10.295503259639498;2;1;2;0.6666666666666666;7;1;183.78408112550994;1173.922607421875;3774.9619140625;0.44404332129963897;0.0;0.48495788206979545;0.17569193742478942;0.030084235860409144;0.036101083032490974;0.0;0.013237063778580024;0.09987966305655836;0.027677496991576414
2024-03-17;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170220|game1;2644374;14.5.565.1230;1;GX Jackies;-1238;-1315;8.716218053673174;0;3;0;0.0;5;2;176.51442558548473;101.17123413085938;101.17123413085938;0.5036144578313253;0.0;0.7626506024096386;0.027710843373493974;0.0;0.016867469879518072;0.0;0.00963855421686747;0.02891566265060241;0.0036144578313253013
2024-03-17;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170220|game1;2644374;14.5.565.1230;1;BDS nuc;1238;1315;9.91627706106296;2;0;5;0.875;2;3;385.30773068858565;1426.60888671875;1478.2099609375;0.4469879518072289;0.0;0.6879518072289157;0.05903614457831325;0.014457831325301205;0.04096385542168675;0.0;0.0036144578313253013;0.05060240963855422;0.0
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104638|game1;2644373;14.5.565.1230;1;KC SAKEN;-871;-1025;9.793360501269392;0;0;1;0.25;7;2;227.95808162233183;384.52008056640625;4500.50390625;0.2746987951807229;0.027710843373493974;0.5698795180722892;0.09397590361445783;0.007228915662650603;0.01927710843373494;0.01325301204819277;0.027710843373493974;0.060240963855421686;0.03253012048192771
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104638|game1;2644373;14.5.565.1230;1;RGE Larssen;871;1025;10.677922094932434;3;0;0;0.6;6;2;221.6399387800389;0;279.8495788574219;0.43253012048192774;0.08313253012048193;0.5698795180722892;0.09759036144578313;0.021686746987951807;0.033734939759036145;0.0;0.0;0.0;0.05301204819277108
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170252|game1;2644372;14.5.565.1230;1;MDK Fresskowy;1176;802;10.105894290971406;1;1;2;0.3333333333333333;7;0;440.87423371416395;832.358642578125;2095.801513671875;0.259927797833935;0.0;0.6738868832731648;0.032490974729241874;0.0048134777376654635;0.04332129963898917;0.007220216606498195;0.030084235860409144;0.044524669073405534;0.021660649819494584
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170252|game1;2644372;14.5.565.1230;1;VIT Vetheo;-1176;-802;9.790085094378549;0;2;1;0.3333333333333333;10;6;178.64246825292972;0;0;0.3333333333333333;0.02888086642599278;0.6835138387484958;0.0;0.0012033694344163659;0.024067388688327317;0.0;0.0048134777376654635;0.030084235860409144;0.02527075812274368
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104660|game1;2644371;14.5.565.1230;1;G2 Caps;1766;1270;10.684836836399331;0;0;3;1.0;11;6;323.40283711498256;1402.34619140625;1754.246337890625;0.4614457831325301;0.01566265060240964;0.7493975903614458;0.0;0.004819277108433735;0.01325301204819277;0.0036144578313253013;0.03253012048192771;0.021686746987951807;0.05542168674698795
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104660|game1;2644371;14.5.565.1230;1;TH Zwyroo;-1766;-1270;8.724896351616023;0;2;1;0.3333333333333333;6;3;179.69478850454996;0;925.936767578125;0.5409638554216868;0.0;0.689156626506024;0.0;0.0012048192771084338;0.008433734939759036;0.0;0.01566265060240964;0.06867469879518072;0.0
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170240|game1;2644370;14.5.565.1230;1;GX Jackies;-177;-891;9.9847146391545;1;1;4;0.8333333333333334;7;6;403.54315428320683;0;3302.489501953125;0.3542168674698795;0.0963855421686747;0.3891566265060241;0.172289156626506;0.0;0.03614457831325301;0.0;0.02289156626506024;0.046987951807228916;0.03493975903614458
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170240|game1;2644370;14.5.565.1230;1;FNC Humanoid;177;891;9.226381881750362;3;1;5;0.7272727272727273;9;3;433.8270013872289;2350.7109375;2350.7109375;0.3024096385542169;0.05783132530120482;0.3891566265060241;0.19397590361445782;0.004819277108433735;0.03493975903614458;0.0;0.004819277108433735;0.05301204819277108;0.008433734939759036
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170226|game1;2644369;14.5.565.1230;1;SK Nisqy;-8;-225;8.275781365277895;1;2;7;1.0;7;2;371.04239090167147;1011.4215087890625;1011.4215087890625;0.4807228915662651;0.02289156626506024;0.5024096385542168;0.06987951807228916;0.07590361445783132;0.020481927710843374;0.0;0.0024096385542168677;0.046987951807228916;0.10240963855421686
2024-03-16;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170226|game1;2644369;14.5.565.1230;1;BDS nuc;8;225;8.844346497243553;2;1;1;0.6;6;3;354.1661365164352;73.06526947021484;292.1852722167969;0.38433734939759034;0.020481927710843374;0.5843373493975904;0.05542168674698795;0.004819277108433735;0.03132530120481928;0.02530120481927711;0.007228915662650603;0.051807228915662654;0.04939759036144578
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104654|game1;2644367;14.5.565.1230;1;G2 Caps;198;-1183;10.360543213347292;0;1;0;0;6;6;161.1803988489209;865.3876342773438;3221.411865234375;0.5012048192771085;0.0;0.6349397590361445;0.10481927710843374;0.0;0.020481927710843374;0.0;0.00963855421686747;0.13253012048192772;0.006024096385542169
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104654|game1;2644367;14.5.565.1230;1;KC SAKEN;-198;1183;9.728802773509043;4;0;2;1.0;6;1;391.97970464925885;205.12855529785156;3652.392578125;0.4108433734939759;0.0;0.7253012048192771;0.014457831325301205;0.006024096385542169;0.02650602409638554;0.00963855421686747;0.0;0.04457831325301205;0.02891566265060241
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170248|game1;2644366;14.5.565.1230;1;TH Zwyroo;119;-228;8.401337269059418;0;1;2;0.6666666666666666;7;3;278.5308992542835;1146.976806640625;1146.976806640625;0.34657039711191334;0.05174488567990373;0.6004813477737665;0.14681107099879662;0.009626955475330927;0.015643802647412757;0.0;0.0;0.0036101083032490976;0.02888086642599278
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170248|game1;2644366;14.5.565.1230;1;FNC Humanoid;-119;228;8.906680864190813;1;2;0;0.25;7;4;319.9406361403415;1084.219482421875;1084.219482421875;0.2563176895306859;0.027677496991576414;0.49458483754512633;0.2214199759326113;0.010830324909747292;0.009626955475330927;0.0;0.027677496991576414;0.03489771359807461;0.032490974729241874
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170234|game1;2644365;14.5.565.1230;1;GX Jackies;-694;-1467;8.151086321448213;1;2;1;0.6666666666666666;6;0;394.11245301757447;217.35653686523438;217.35653686523438;0.3530120481927711;0.08313253012048193;0.7024096385542169;0.0;0.00963855421686747;0.0036144578313253013;0.0;0.046987951807228916;0.02289156626506024;0.0036144578313253013
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170234|game1;2644365;14.5.565.1230;1;MDK Fresskowy;694;1467;9.478007350521178;4;1;0;0.6666666666666666;7;1;446.52990624724004;1381.7703857421875;1381.7703857421875;0.472289156626506;0.056626506024096385;0.736144578313253;0.0;0.014457831325301205;0.030120481927710843;0.006024096385542169;0.0024096385542168677;0.030120481927710843;0.018072289156626505
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170256|game1;2644364;14.5.565.1230;1;SK Nisqy;1546;2436;9.287200470195662;3;0;3;0.5;6;0;649.0823841002798;2583.798828125;2637.6787109375;0.2927710843373494;0.15180722891566265;0.5180722891566265;0.0;0.030120481927710843;0.006024096385542169;0.012048192771084338;0.05301204819277108;0.02650602409638554;0.02530120481927711
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170256|game1;2644364;14.5.565.1230;1;VIT Vetheo;-1546;-2436;7.9604575458819955;0;2;1;1.0;6;1;264.25576798927216;0;810.1199951171875;0.3891566265060241;0.0;0.42650602409638555;0.020481927710843374;0.02530120481927711;0.0855421686746988;0.0;0.007228915662650603;0.02289156626506024;0.006024096385542169
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104640|game1;2644363;14.5.565.1230;1;RGE Larssen;414;506;10.242336478884052;1;0;3;1.0;7;3;462.4555569584994;84.04075622558594;1104.968017578125;0.36265060240963853;0.0;0.8120481927710843;0.0;0.02650602409638554;0.0012048192771084338;0.0;0.0;0.018072289156626505;0.020481927710843374
2024-03-11;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104640|game1;2644363;14.5.565.1230;1;BDS nuc;-414;-506;10.05266358112694;0;0;1;1.0;4;3;335.955465225656;0;4010.66552734375;0.38795180722891565;0.0;0.7132530120481928;0.021686746987951807;0.01927710843373494;0.03734939759036145;0.0;0.004819277108433735;0.03975903614457831;0.033734939759036145
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104662|game1;2644361;14.5.565.1230;1;MDK Fresskowy;-182;-1191;8.90805049704307;0;1;0;0.0;8;1;359.84426714493014;82.63837432861328;407.7361145019531;0.3614457831325301;0.0;0.6843373493975904;0.060240963855421686;0.016867469879518072;0.03855421686746988;0.0012048192771084338;0.010843373493975903;0.033734939759036145;0.00963855421686747
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104662|game1;2644361;14.5.565.1230;1;G2 Caps;182;1191;8.844872833943473;2;0;1;0.5;3;2;479.8388242693384;971.0774536132812;971.0774536132812;0.3144578313253012;0.12289156626506025;0.6662650602409639;0.006024096385542169;0.014457831325301205;0.0;0.014457831325301205;0.03614457831325301;0.00963855421686747;0.024096385542168676
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170236|game1;2644360;14.5.565.1230;1;GX Jackies;109;-583;9.476755288118587;1;0;0;0.5;6;2;195.76921894321396;0;0;0.4975903614457831;0.0;0.8144578313253013;0.0;0.004819277108433735;0.012048192771084338;0.021686746987951807;0.0012048192771084338;0.04096385542168675;0.02891566265060241
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170236|game1;2644360;14.5.565.1230;1;SK Nisqy;-109;583;10.045360605405701;2;0;2;0.6666666666666666;7;4;596.4743815492527;139.08058166503906;982.929443359375;0.3746987951807229;0.004819277108433735;0.7433734939759036;0.0;0.024096385542168676;0.05060240963855422;0.0;0.0036144578313253013;0.03855421686746988;0.02891566265060241
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170218|game1;2644359;14.5.565.1230;1;FNC Humanoid;953;1327;9.789494393714591;1;1;3;0.6666666666666666;7;5;557.0716965675301;1652.7294921875;1652.7294921875;0.39879518072289155;0.010843373493975903;0.6783132530120481;0.1;0.0;0.0;0.0;0.03132530120481928;0.03493975903614458;0.0
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170218|game1;2644359;14.5.565.1230;1;KC SAKEN;-953;-1327;7.57896340158549;1;1;0;0.5;6;2;334.36199434352636;88.99185180664062;88.99185180664062;0.3530120481927711;0.08433734939759036;0.5120481927710844;0.09879518072289156;0.014457831325301205;0.06987951807228916;0.0;0.0;0.020481927710843374;0.0024096385542168677
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104644|game1;2644358;14.5.565.1230;1;TH Zwyroo;452;-704;9.098006740257793;0;1;3;0.3333333333333333;7;2;283.18199997006525;0;3725.438720703125;0.4879518072289157;0.004819277108433735;0.6060240963855422;0.02891566265060241;0.05783132530120482;0.03253012048192771;0.0;0.0;0.018072289156626505;0.06385542168674699
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104644|game1;2644358;14.5.565.1230;1;RGE Larssen;-452;704;8.150297704814273;3;1;1;1.0;5;2;340.89205064556006;0;1392.29443359375;0.29759036144578316;0.0;0.6759036144578313;0.0;0.0024096385542168677;0.030120481927710843;0.0036144578313253013;0.0;0.0927710843373494;0.06867469879518072
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170228|game1;2644357;14.5.565.1230;1;VIT Vetheo;-467;-301;9.35181623785393;0;1;1;0.5;7;5;282.29107582117666;989.54541015625;1209.8427734375;0.5265060240963856;0.02289156626506024;0.5566265060240964;0.01927710843373494;0.04578313253012048;0.03855421686746988;0.008433734939759036;0.0;0.030120481927710843;0.06746987951807229
2024-03-10;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170228|game1;2644357;14.5.565.1230;1;BDS nuc;467;301;9.920507765831534;1;1;1;1.0;5;2;299.0008940650612;1913.6041259765625;3969.754638671875;0.35180722891566263;0.01927710843373494;0.5602409638554217;0.060240963855421686;0.030120481927710843;0.018072289156626505;0.027710843373493974;0.0036144578313253013;0.046987951807228916;0.04096385542168675
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170250|game1;2644356;14.5.565.1230;1;MDK Fresskowy;-734;-313;8.782078211232438;1;3;4;0.7142857142857143;6;2;442.41246054869487;2316.296875;2316.296875;0.45180722891566266;0.02891566265060241;0.5626506024096386;0.04578313253012048;0.018072289156626505;0.04096385542168675;0.004819277108433735;0.006024096385542169;0.060240963855421686;0.01566265060240964
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170250|game1;2644356;14.5.565.1230;1;SK Nisqy;734;313;8.782078211232438;2;0;3;1.0;9;4;501.27785417027525;323.52679443359375;2278.061767578125;0.35542168674698793;0.03253012048192771;0.5879518072289157;0.0;0.007228915662650603;0.024096385542168676;0.0036144578313253013;0.006024096385542169;0.07349397590361446;0.02891566265060241
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104672|game1;2644355;14.5.565.1230;1;KC SAKEN;203;433;10.610542456432068;2;0;0;0.5;8;2;305.26514364235555;0;702.6488647460938;0.3525872442839952;0.18892900120336945;0.5030084235860409;0.0;0.04091456077015644;0.0;0.00842358604091456;0.010830324909747292;0.021660649819494584;0.05776173285198556
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104672|game1;2644355;14.5.565.1230;1;GX Jackies;-203;-433;10.231594511559495;1;0;1;0.6666666666666666;6;2;281.3895419447586;0;0;0.37906137184115524;0.17809867629362214;0.6004813477737665;0.0;0.05054151624548736;0.0024067388688327317;0.0;0.0036101083032490976;0.03730445246690734;0.030084235860409144
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104656|game1;2644354;14.5.565.1230;1;BDS nuc;-1848;-678;8.654111488060604;1;3;1;1.0;4;2;334.57448414051817;899.9699096679688;899.9699096679688;0.34296028880866425;0.0;0.681107099879663;0.08664259927797834;0.01444043321299639;0.031287605294825514;0.0;0.00842358604091456;0.018050541516245487;0.007220216606498195
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104656|game1;2644354;14.5.565.1230;1;G2 Caps;1848;678;10.170160215896038;1;0;2;0.5;7;3;339.9294191947518;792.468017578125;1811.96484375;0.35379061371841153;0.11191335740072202;0.6365824308062575;0.0;0.0036101083032490976;0.0024067388688327317;0.021660649819494584;0.021660649819494584;0.05054151624548736;0.027677496991576414
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104652|game1;2644353;14.5.565.1230;1;FNC Humanoid;462;985;10.54920606121849;3;0;0;0.6;7;3;451.1297264861785;0;1727.377685546875;0.40843373493975904;0.0;0.6253012048192771;0.0819277108433735;0.008433734939759036;0.06506024096385542;0.0;0.0;0.01325301204819277;0.01566265060240964
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552104652|game1;2644353;14.5.565.1230;1;RGE Larssen;-462;-985;10.233361568367638;0;1;0;0;7;1;305.03943424391207;1450.84716796875;1450.84716796875;0.41566265060240964;0.03493975903614458;0.7457831325301205;0.04096385542168675;0.01927710843373494;0.012048192771084338;0.0;0.0012048192771084338;0.03132530120481928;0.012048192771084338
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170246|game1;2644352;14.5.565.1230;1;VIT Vetheo;-487;278;9.601329317992281;1;0;0;0.5;7;2;124.57874070631513;310.76654052734375;4099.18408203125;0.37710843373493974;0.04939759036144578;0.6;0.02530120481927711;0.03493975903614458;0.016867469879518072;0.024096385542168676;0.0;0.03253012048192771;0.0819277108433735
2024-03-09;LEC - Spring 2024 (Regular Season: Regular Season);111997906552170246|game1;2644352;14.5.565.1230;1;TH Zwyroo;487;-278;10.043495799741926;0;0;3;0.6;7;3;296.08378722718396;1390.99267578125;2002.124267578125;0.30120481927710846;0.04578313253012048;0.5590361445783133;0.1710843373493976;0.01566265060240964;0.030120481927710843;0.0;0.0;0.05060240963855422;0.03734939759036145
2024-04-01;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170278|game2;2662446;14.6.570.7097;2;G2 Caps;817;-100;10.551682834870203;0;0;4;0.5714285714285714;6;2;303.83077963961694;5818.19677734375;7707.34716796875;0.4987951807228916;0.0;0.6759036144578313;0.02530120481927711;0.01325301204819277;0.02650602409638554;0.014457831325301205;0.05421686746987952;0.07349397590361446;0.0036144578313253013
2024-04-01;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170278|game2;2662446;14.6.570.7097;2;FNC Humanoid;-817;100;10.046212998469235;2;1;1;0.6;5;3;375.491464178653;1595.42431640625;1595.42431640625;0.4;0.10481927710843374;0.6469879518072289;0.0;0.0;0.030120481927710843;0.0;0.0024096385542168677;0.03975903614457831;0.0
2024-04-01;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170282|game3;2662445;14.6.570.7097;3;VIT Vetheo;225;82;9.855341891981508;2;0;1;0.6;6;3;304.5440012719579;0;4283.94970703125;0.4975903614457831;0.0;0.691566265060241;0.0;0.014457831325301205;0.02650602409638554;0.004819277108433735;0.03253012048192771;0.03614457831325301;0.05421686746987952
2024-04-01;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170282|game3;2662445;14.6.570.7097;3;BDS nuc;-225;-82;9.539465549289792;2;0;1;1.0;4;0;632.3956047910843;2204.04150390625;2559.634765625;0.44457831325301206;0.0;0.6879518072289157;0.07951807228915662;0.0036144578313253013;0.08433734939759036;0.0036144578313253013;0.0012048192771084338;0.03614457831325301;0.016867469879518072
2024-03-31;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170266|game2;2660039;14.6.570.7097;2;MDK Fresskowy;-864;2;9.85664259085396;1;0;2;0.6;5;1;275.14871720564093;2719.234619140625;4620.7861328125;0.42650602409638555;0.0;0.5879518072289157;0.1;0.0036144578313253013;0.06265060240963856;0.007228915662650603;0.010843373493975903;0.06746987951807229;0.03493975903614458
2024-03-31;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170266|game2;2660039;14.6.570.7097;2;G2 Caps;864;-2;9.730275378150704;2;0;2;0.8;6;6;299.93406021695176;1004.95458984375;1616.712158203125;0.4506024096385542;0.04216867469879518;0.4457831325301205;0.09036144578313253;0.02530120481927711;0.07710843373493977;0.00963855421686747;0.0;0.06144578313253012;0.03132530120481928
2024-03-31;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170274|game2;2660038;14.6.570.7097;2;TH Zwyroo;-114;169;10.10899252243491;0;0;0;0.0;7;2;202.75090301854235;416.71905517578125;967.5100708007812;0.372289156626506;0.0746987951807229;0.6132530120481928;0.06144578313253012;0.0;0.024096385542168676;0.03132530120481928;0.0;0.006024096385542169;0.03975903614457831
2024-03-31;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170274|game2;2660038;14.6.570.7097;2;BDS nuc;114;-169;9.919448912639256;0;0;0;0.0;6;2;199.94512388516017;198.8275909423828;254.19000244140625;0.3216867469879518;0.05903614457831325;0.6048192771084338;0.10602409638554217;0.02650602409638554;0.016867469879518072;0.0;0.008433734939759036;0.03855421686746988;0.016867469879518072
2024-03-30;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170262|game2;2660037;14.6.570.7097;2;FNC Humanoid;-211;689;9.66558093891275;2;1;0;0.6666666666666666;4;2;536.7011357628834;2821.8896484375;2821.8896484375;0.4975903614457831;0.0;0.6867469879518072;0.09156626506024096;0.0;0.07349397590361446;0.0;0.0;0.014457831325301205;0.0036144578313253013
2024-03-30;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170262|game2;2660037;14.6.570.7097;2;GX Jackies;211;-689;8.781148696136421;1;0;2;0.75;5;0;619.449593615698;0;226.388427734375;0.5650602409638554;0.0;0.7409638554216867;0.0891566265060241;0.0;0.0;0.0;0.03253012048192771;0.030120481927710843;0.0
2024-03-30;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170270|game3;2660036;14.6.570.7097;3;SK Nisqy;-1222;-2659;8.339259395526973;0;2;2;0.5;4;4;303.7306612547617;3750.44384765625;5816.53369140625;0.4855421686746988;0.020481927710843374;0.5566265060240964;0.08795180722891566;0.04096385542168675;0.02891566265060241;0.0;0.0012048192771084338;0.00963855421686747;0.0783132530120482
2024-03-30;LEC - Spring 2024 (Playoffs: Playoffs);111997906552170270|game3;2660036;14.6.570.7097;3;VIT Vetheo;1222;2659;9.98184079161562;6;0;1;0.7;6;7;575.3842200852902;817.2762451171875;817.2762451171875;0.42891566265060244;0.04819277108433735;0.5891566265060241;0.012048192771084338;0.01566265060240964;0.02530120481927711;0.016867469879518072;0.004819277108433735;0.05783132530120482;0.0746987951807229
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568951|game1;2650737;14.4.564.2947;1;M8 Eika;-186;18;8.972934699896905;5;1;1;0.5454545454545454;9;1;388.81255565818236;1442.181884765625;4950.72314453125;0.3349397590361446;0.020481927710843374;0.5602409638554217;0.11325301204819277;0.004819277108433735;0.027710843373493974;0.0;0.021686746987951807;0.03975903614457831;0.06385542168674699
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568951|game1;2650737;14.4.564.2947;1;GO Six10;186;-18;10.489487043541454;3;2;0;0.75;10;5;341.25979066124097;0;0;0.40481927710843374;0.0;0.5385542168674698;0.09759036144578313;0.0036144578313253013;0.024096385542168676;0.0;0.04939759036144578;0.08674698795180723;0.006024096385542169
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568967|game1;2650736;14.4.564.2947;1;SLY Decay;360;-862;10.549092393233646;0;1;0;0.0;6;5;165.43011395046742;212.57847595214844;212.57847595214844;0.39156626506024095;0.07349397590361446;0.6204819277108434;0.0;0.08072289156626505;0.01566265060240964;0.0;0.0;0.04578313253012048;0.03493975903614458
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568967|game1;2650736;14.4.564.2947;1;VITB Czajek;-360;862;9.222559816838997;5;0;4;0.9;9;5;441.51712765533205;130.59149169921875;587.476806640625;0.4542168674698795;0.02530120481927711;0.5734939759036145;0.01927710843373494;0.004819277108433735;0.03734939759036145;0.007228915662650603;0.004819277108433735;0.06867469879518072;0.08313253012048193
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568931|game1;2650735;14.4.564.2947;1;TDS FEBIVEN;-917;-626;9.098687252105943;0;2;2;0.6666666666666666;6;0;355.1235417711373;323.55462646484375;323.55462646484375;0.3783132530120482;0.0;0.6397590361445783;0.0;0.027710843373493974;0.02289156626506024;0.06987951807228916;0.00963855421686747;0.04819277108433735;0.01927710843373494
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568931|game1;2650735;14.4.564.2947;1;BDSA Reeker;917;626;10.299208486758811;0;0;3;0.25;5;1;285.9922212654438;0;3330.731201171875;0.43614457831325304;0.0;0.7192771084337349;0.03734939759036145;0.007228915662650603;0.021686746987951807;0.0;0.016867469879518072;0.05301204819277108;0.027710843373493974
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568999|game1;2650734;14.4.564.2947;1;GW Peng;452;1;8.973208453973134;1;0;2;0.5;8;1;371.066958701933;202.92535400390625;1083.403564453125;0.42289156626506025;0.06144578313253012;0.6313253012048192;0.056626506024096385;0.008433734939759036;0.020481927710843374;0.0;0.0;0.033734939759036145;0.0012048192771084338
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568999|game1;2650734;14.4.564.2947;1;KCB Vladi;-452;-1;8.530867192157558;1;2;2;0.42857142857142855;4;5;466.49310705281863;0;0;0.3602409638554217;0.056626506024096385;0.6265060240963856;0.0012048192771084338;0.016867469879518072;0.0036144578313253013;0.020481927710843374;0.010843373493975903;0.04939759036144578;0.060240963855421686
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568957|game1;2650733;14.4.564.2947;1;BKR Czekolad;1348;1008;7.201134111158504;2;0;4;0.46153846153846156;8;1;361.3033451485605;870.550537109375;870.550537109375;0.3855421686746988;0.02530120481927711;0.5590361445783133;0.02650602409638554;0.0;0.010843373493975903;0.033734939759036145;0.07590361445783132;0.03253012048192771;0.01566265060240964
2024-03-14;La Ligue Française - Spring 2024 (Regular Season: Regular Season);111561126755568957|game1;2650733;14.4.564.2947;1;AEG Nafkelah;-1348;-1008;6.7589592095961395;1;4;1;1.0;7;4;401.03363601426287;0;0;0.472289156626506;0.06867469879518072;0.43493975903614457;0.030120481927710843;0.06867469879518072;0.08313253012048193;0.0;0.0;0.046987951807228916;0.0
2024-03-29;La Ligue Française - Spring 2024 (Playoffs: Playoffs);111561126755634569|game4;2661387;14.5.565.1230;4;KCB Vladi;310;254;9.792803771260676;1;0;1;0.5;8;2;409.4690732179459;2587.115234375;2587.115234375;0.44096385542168676;0.0819277108433735;0.5951807228915663;0.03253012048192771;0.008433734939759036;0.007228915662650603;0.021686746987951807;0.0;0.018072289156626505;0.04457831325301205
2024-03-29;La Ligue Française - Spring 2024 (Playoffs: Playoffs);111561126755634569|game4;2661387;14.5.565.1230;4;M8 Eika;-310;-254;9.413727496244134;0;0;2;0.5;7;3;248.191260192926;2814.322998046875;2973.025390625;0.43132530120481927;0.007228915662650603;0.5975903614457831;0.11325301204819277;0.010843373493975903;0.020481927710843374;0.0024096385542168677;0.0;0.043373493975903614;0.02289156626506024
