Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;jungleAllyTopPresence;jungleEnemyTopPresence;riverTopPresence
2025-01-19;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558835|game1;2759838;15.1.649.4112;1;SK JNX;537;116;7.287189960416962;1;2;0;1.0;5;526.4893930784941;1893.9500732421875;1893.9500732421875;0.13869625520110956;0.7073509015256588;0.05409153952843273;0.0;0.013869625520110958
2025-01-24;La Ligue Française - KO 2025 (Groups: Group A);113663019302238438|game1;2760218;15.1.649.4112;1;M8 Empyros;-836;285;9.072932179192293;0;0;0;0.0;7;227.7232164521514;2466.0498046875;2466.0498046875;0.056865464632454926;0.406380027739251;0.0;0.0;0.013869625520110958
2025-01-24;La Ligue Française - KO 2025 (Groups: Group A);113663019302238438|game1;2760218;15.1.649.4112;1;VITB Vertigo;836;-285;9.358693822631421;0;0;0;0.0;5;247.13029359122;0;0;0.04299583911234397;0.7087378640776699;0.0013869625520110957;0.0;0.044382801664355064
2025-01-24;La Ligue Française - KO 2025 (Groups: Group A);113663019302238450|game1;2760217;15.1.649.4112;1;GW Zest;-323;288;7.507528644363863;1;2;0;0.5;7;393.4090942820648;540.7697143554688;856.6513061523438;0.1736111111111111;0.10694444444444444;0.009722222222222222;0.02638888888888889;0.058333333333333334
2025-01-24;La Ligue Française - KO 2025 (Groups: Group A);113663019302238450|game1;2760217;15.1.649.4112;1;KCB Maynter;323;-288;7.078527007543071;1;1;1;0.2857142857142857;5;124.45537182198738;0;0;0.11805555555555555;0.13333333333333333;0.018055555555555554;0.011111111111111112;0.044444444444444446
2025-01-23;La Ligue Française - KO 2025 (Groups: Group A);113663019302238440|game1;2760213;15.1.649.4112;1;KCB Maynter;659;581;7.651859641166837;0;0;0;0.0;4;307.97876065173864;1271.411865234375;2383.559814453125;0.21388888888888888;0.1361111111111111;0.005555555555555556;0.0;0.018055555555555554
2025-01-23;La Ligue Française - KO 2025 (Groups: Group A);113663019302238440|game1;2760213;15.1.649.4112;1;VITB Vertigo;-659;-581;6.793707158045322;0;0;0;0.0;5;321.68004358955204;1116.7950439453125;1116.7950439453125;0.09861111111111111;0.30694444444444446;0.0;0.0;0.019444444444444445
2025-01-23;La Ligue Française - KO 2025 (Groups: Group A);113663019302238442|game1;2760212;15.1.649.4112;1;GW Zest;-325;-406;7.358057560434741;0;1;1;0.25;5;434.5598459998276;0;0;0.2274618585298197;0.4119278779472954;0.009708737864077669;0.0;0.006934812760055479
2025-01-23;La Ligue Française - KO 2025 (Groups: Group A);113663019302238442|game1;2760212;15.1.649.4112;1;JL Leny;325;406;7.429495012477797;0;1;0;0.0;5;269.7779914712275;1814.107421875;1953.132568359375;0.13314840499306518;0.4119278779472954;0.02912621359223301;0.009708737864077669;0.052704576976421634
2025-01-22;La Ligue Française - KO 2025 (Groups: Group A);113663019302238446|game1;2760209;15.1.649.4112;1;KCB Maynter;46;82;8.287080323519094;0;0;0;0.0;6;350.3528831167347;0;0;0.08876560332871013;0.332871012482663;0.016643550624133148;0.0;0.03467406380027739
2025-01-22;La Ligue Française - KO 2025 (Groups: Group A);113663019302238446|game1;2760209;15.1.649.4112;1;JL Leny;-46;-82;7.85843823781983;0;0;0;0;5;129.11393443778462;0;236.8000030517578;0.11789181692094314;0.2579750346740638;0.018030513176144243;0.0;0.016643550624133148
2025-01-22;La Ligue Française - KO 2025 (Groups: Group A);113663019302238448|game1;2760208;15.1.649.4112;1;M8 Empyros;387;254;8.215411479865898;2;1;0;0.6666666666666666;5;306.7994001070146;571.1828002929688;818.102294921875;0.04576976421636616;0.6920943134535368;0.03467406380027739;0.0;0.04299583911234397
2025-01-22;La Ligue Française - KO 2025 (Groups: Group A);113663019302238448|game1;2760208;15.1.649.4112;1;GW Zest;-387;-254;8.644041644032814;1;1;0;0.3333333333333333;5;386.51498320673306;557.455322265625;2253.839599609375;0.15950069348127602;0.7586685159500693;0.0027739251040221915;0.0013869625520110957;0.052704576976421634
2025-01-24;La Ligue Française - KO 2025 (Groups: Group B);113663019302238468|game1;2760216;15.1.649.4112;1;SLY Kryze;508;790;9.652650424679162;0;0;0;0;5;317.2509327349367;185.8567352294922;1607.2886962890625;0.16666666666666666;0.13055555555555556;0.013888888888888888;0.0;0.030555555555555555
2025-01-24;La Ligue Française - KO 2025 (Groups: Group B);113663019302238468|game1;2760216;15.1.649.4112;1;BDSA Hiro1;-508;-790;7.1501114256882685;0;0;0;0;7;311.97308217558333;979.658447265625;979.658447265625;0.17777777777777778;0.11527777777777778;0.009722222222222222;0.008333333333333333;0.019444444444444445
2025-01-24;La Ligue Française - KO 2025 (Groups: Group B);113663019302238466|game1;2760214;15.1.649.4112;1;IJC Howling;-189;38;7.716332072476184;1;1;0;1.0;4;485.2435016026051;0;245.8040008544922;0.09431345353675451;0.8321775312066574;0.012482662968099861;0.0013869625520110957;0.0319001386962552
2025-01-24;La Ligue Française - KO 2025 (Groups: Group B);113663019302238466|game1;2760214;15.1.649.4112;1;BKR Szygenda;189;-38;8.573702302751315;0;0;0;0.0;6;210.8534730898037;0;0;0.08737864077669903;0.8196948682385575;0.0;0.0;0.016643550624133148
2025-01-23;La Ligue Française - KO 2025 (Groups: Group B);113663019302238458|game1;2760211;15.1.649.4112;1;GL Ragner;269;-33;6.860944805374499;2;1;3;0.7142857142857143;5;343.3132219241335;0;588.905517578125;0.14701803051317613;0.17059639389736478;0.008321775312066574;0.005547850208044383;0.03467406380027739
2025-01-23;La Ligue Française - KO 2025 (Groups: Group B);113663019302238458|game1;2760211;15.1.649.4112;1;SLY Kryze;-269;33;8.647649181774108;1;2;0;0.3333333333333333;6;326.5564823231043;194.3991241455078;1264.6324462890625;0.14840499306518723;0.20943134535367544;0.020804438280166437;0.0027739251040221915;0.03744798890429958
2025-01-23;La Ligue Française - KO 2025 (Groups: Group B);113663019302238470|game1;2760210;15.1.649.4112;1;IJC Howling;716;1027;9.009786403205728;0;0;2;0.25;5;206.0230631677392;2032.775634765625;2432.919677734375;0.1678224687933426;0.47434119278779474;0.0;0.016643550624133148;0.049930651872399444
2025-01-23;La Ligue Française - KO 2025 (Groups: Group B);113663019302238470|game1;2760210;15.1.649.4112;1;BDSA Hiro1;-716;-1027;7.7226740598906245;0;2;0;0;6;255.32155384308928;0;0;0.15950069348127602;0.6352288488210819;0.030513176144244106;0.0013869625520110957;0.07073509015256588
2025-01-22;La Ligue Française - KO 2025 (Groups: Group B);113663019302238460|game1;2760207;15.1.649.4112;1;GL Ragner;426;-300;7.288554390616126;0;0;1;0.5;5;92.12105796451765;1079.67138671875;1658.9390869140625;0.0319001386962552;0.42302357836338417;0.005547850208044383;0.0;0.022191400832177532
2025-01-22;La Ligue Française - KO 2025 (Groups: Group B);113663019302238460|game1;2760207;15.1.649.4112;1;IJC Howling;-426;300;8.074574962153159;0;0;1;1.0;5;273.3823021777398;1353.33837890625;1533.4783935546875;0.11650485436893204;0.3786407766990291;0.03744798890429958;0.0;0.030513176144244106
2025-01-22;La Ligue Française - KO 2025 (Groups: Group B);113663019302238462|game1;2760206;15.1.649.4112;1;BKR Szygenda;144;1003;8.147453342892756;2;2;2;0.5714285714285714;6;386.07350745710403;2290.483154296875;2530.0634765625;0.26490984743411927;0.4563106796116505;0.015256588072122053;0.009708737864077669;0.026352288488210817
2025-01-22;La Ligue Française - KO 2025 (Groups: Group B);113663019302238462|game1;2760206;15.1.649.4112;1;BDSA Hiro1;-144;-1003;6.861013341383374;1;3;1;0.3333333333333333;6;366.83647647424675;0;0;0.08876560332871013;0.4895977808599168;0.0027739251040221915;0.0;0.0
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832600582830|game1;2754355;15.1.649.4112;1;GEN Kiin;418;188;9.221129078583944;0;0;0;0.0;7;170.8457157434512;272.82421875;272.82421875;0.13453536754507628;0.665742024965326;0.0;0.0;0.0
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832600582830|game1;2754355;15.1.649.4112;1;DNF DuDu;-418;-188;8.863720974762861;0;1;0;0.0;5;372.64000651132136;207.55474853515625;207.55474853515625;0.14285714285714285;0.6213592233009708;0.0;0.0;0.022191400832177532
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832600582830|game2;2754355;15.1.649.4112;2;DNF DuDu;-669;-559;8.647489742282277;0;0;0;0;5;237.06898339405404;0;0;0.1636615811373093;0.5922330097087378;0.0;0.0;0.024965325936199722
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832600582830|game2;2754355;15.1.649.4112;2;GEN Kiin;669;559;9.219224601276146;0;0;0;0.0;6;243.81844880067132;2352.85693359375;3758.46337890625;0.12482662968099861;0.739251040221914;0.009708737864077669;0.004160887656033287;0.026352288488210817
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832328346216|game1;2754354;15.1.649.4112;1;HLE Zeus;-463;-112;7.288942318804211;0;3;1;0.5;6;305.1471723027251;1871.0235595703127;1871.0235595703127;0.1636615811373093;0.4091539528432732;0.0013869625520110957;0.0;0.005547850208044383
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832328346216|game1;2754354;15.1.649.4112;1;DK Siwoo;463;112;7.217482099992406;1;1;2;0.75;5;227.38474141028829;0;0;0.17198335644937587;0.5201109570041609;0.019417475728155338;0.0;0.013869625520110958
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832328346216|game2;2754354;15.1.649.4112;2;HLE Zeus;406;563;6.716739919604537;1;1;1;1.0;6;422.95099700908224;1568.7271728515625;1568.7271728515625;0.15117891816920942;0.23578363384188628;0.006934812760055479;0.0;0.012482662968099861
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832328346216|game2;2754354;15.1.649.4112;2;DK Siwoo;-406;-563;6.002193119646608;1;2;0;0.25;5;283.60064180997233;170.3295440673828;170.3295440673828;0.09986130374479889;0.3342579750346741;0.0;0.0;0.0
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832328346216|game3;2754354;15.1.649.4112;3;DK Siwoo;-463;-143;8.573373123218548;0;0;1;0.5;6;332.78711546194796;0;0;0.07628294036061026;0.5270457697642164;0.0;0.0;0.011095700416088766
2025-01-25;LCK - LCK Cup 2025 (Groups: Group Baron);113780832328346216|game3;2754354;15.1.649.4112;3;HLE Zeus;463;143;9.144931331433119;1;0;0;0.5;5;216.39794136341223;320.3304443359375;767.6058959960938;0.11789181692094314;0.34119278779472956;0.0;0.0013869625520110957;0.04854368932038835
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832470559366|game1;2754353;15.1.649.4112;1;T1 Doran;262;1183;10.148380547031357;1;0;0;0.2;6;432.023709425687;3245.66455078125;3245.66455078125;0.09431345353675451;0.5159500693481276;0.022191400832177532;0.0;0.016643550624133148
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832470559366|game1;2754353;15.1.649.4112;1;KT PerfecT;-262;-1183;8.86196611149217;0;1;0;0.0;5;54.79854962413222;0;587.27880859375;0.15256588072122051;0.5062413314840499;0.012482662968099861;0.0;0.020804438280166437
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832470559366|game2;2754353;15.1.649.4112;2;KT PerfecT;1223;744;9.145923914763271;0;0;1;0.5;5;606.4689137956507;1389.2147216796875;1389.2147216796875;0.15256588072122051;0.565880721220527;0.0013869625520110957;0.0;0.0
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832470559366|game2;2754353;15.1.649.4112;2;T1 Doran;-1223;-744;7.216705588992893;0;1;0;0.0;4;128.15313149508904;0;0;0.15811373092926492;0.34535367545076284;0.0;0.0;0.0
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832582953641|game1;2754352;15.1.649.4112;1;DRX Rich;-346;30;7.219435064060447;0;0;0;0.0;6;143.73653759633163;0;1424.31396484375;0.17475728155339806;0.21636615811373092;0.0013869625520110957;0.013869625520110958;0.038834951456310676
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832582953641|game1;2754352;15.1.649.4112;1;BFX Clear;346;-30;7.14795550897074;0;0;0;0;4;242.49198239510326;0;2284.93896484375;0.14285714285714285;0.406380027739251;0.023578363384188627;0.0;0.018030513176144243
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832582953641|game2;2754352;15.1.649.4112;2;BFX Clear;269;715;10.434127999496017;0;0;0;0.0;5;156.14254778542684;2315.77978515625;2987.6005859375;0.04299583911234397;0.31622746185852985;0.0;0.027739251040221916;0.03467406380027739
2025-01-24;LCK - LCK Cup 2025 (Groups: Group Baron);113780832582953641|game2;2754352;15.1.649.4112;2;DRX Rich;-269;-715;9.219195287225933;0;0;0;0.0;5;381.77937931680134;1543.489013671875;1543.489013671875;0.08876560332871013;0.2538141470180305;0.015256588072122053;0.0;0.015256588072122053
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832368061042|game1;2754351;15.1.649.4112;1;HLE Zeus;-69;-74;7.789299164663105;1;1;0;0.1111111111111111;6;67.51160509571258;427.5906982421875;427.5906982421875;0.08183079056865465;0.10818307905686546;0.0;0.0;0.0
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832368061042|game1;2754351;15.1.649.4112;1;NS Kingen;69;74;8.86122106805711;0;1;1;0.3333333333333333;6;329.79777934042363;1203.90625;1203.90625;0.08876560332871013;0.05131761442441054;0.027739251040221916;0.0;0.013869625520110958
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832368061042|game2;2754351;15.1.649.4112;2;NS Kingen;239;-65;9.430372768661321;0;0;0;0;6;366.6901604087721;0;2211.925537109375;0.17059639389736478;0.7475728155339806;0.0;0.019417475728155338;0.04022191400832178
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832368061042|game2;2754351;15.1.649.4112;2;HLE Zeus;-239;65;9.644699422494535;0;0;0;0;7;211.2055568206612;439.8167724609375;439.8167724609375;0.12205270457697642;0.8280166435506241;0.026352288488210817;0.0;0.016643550624133148
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832684534471|game1;2754350;15.1.649.4112;1;BRO Morgan;17;118;8.929440922038415;0;0;0;0.0;7;58.81371467214169;1454.09912109375;1454.09912109375;0.09986130374479889;0.4535367545076283;0.009708737864077669;0.0;0.0
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832684534471|game1;2754350;15.1.649.4112;1;GEN Kiin;-17;-118;9.643796195801489;0;0;0;0;6;449.46728056057844;758.37060546875;2020.8572998046875;0.22052704576976423;0.47434119278779474;0.004160887656033287;0.012482662968099861;0.052704576976421634
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832684534471|game2;2754350;15.1.649.4112;2;GEN Kiin;-242;-1192;6.716302664001292;0;2;0;0.0;6;233.4396800565273;0;0;0.0638002773925104;0.2871012482662968;0.05825242718446602;0.0;0.012482662968099861
2025-01-23;LCK - LCK Cup 2025 (Groups: Group Baron);113780832684534471|game2;2754350;15.1.649.4112;2;BRO Morgan;242;1192;6.859202720682171;3;1;0;0.75;4;197.13966410794197;912.695556640625;1069.405517578125;0.23300970873786409;0.14701803051317613;0.0;0.005547850208044383;0.07212205270457697
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832667757250|game1;2754349;15.1.649.4112;1;DNF DuDu;308;57;8.934609973082742;1;0;1;0.6666666666666666;5;266.25352359830845;0;0;0.17891816920943135;0.20110957004160887;0.009708737864077669;0.009708737864077669;0.026352288488210817
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832667757250|game1;2754349;15.1.649.4112;1;DRX Rich;-308;-57;8.934609973082742;1;1;0;1.0;6;380.15030864702766;131.61544799804688;131.61544799804688;0.056865464632454926;0.24410540915395285;0.018030513176144243;0.0;0.019417475728155338
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832667757250|game2;2754349;15.1.649.4112;2;DRX Rich;538;34;5.859373168574702;1;1;1;0.6666666666666666;5;163.02149026875054;0;158.40000915527344;0.13592233009708737;0.06934812760055478;0.06102635228848821;0.0;0.030513176144244106
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832667757250|game2;2754349;15.1.649.4112;2;DNF DuDu;-538;-34;6.359563561014006;1;1;0;0.5;5;355.0447075320456;0;0;0.17337031900138697;0.5131761442441054;0.015256588072122053;0.0027739251040221915;0.026352288488210817
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832667757250|game3;2754349;15.1.649.4112;3;DNF DuDu;135;480;5.860073506476388;1;1;3;0.6666666666666666;5;239.72863658804653;0;1115.535888671875;0.14424410540915394;0.43411927877947293;0.0;0.013869625520110958;0.011095700416088766
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832667757250|game3;2754349;15.1.649.4112;3;DRX Rich;-135;-480;5.574216262258027;0;0;1;0.25;7;198.27863828272163;0;442.1300354003906;0.18723994452149792;0.2538141470180305;0.02912621359223301;0.0;0.015256588072122053
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832525740698|game1;2754348;15.1.649.4112;1;DK Siwoo;-331;-67;9.43374024716624;0;0;0;0;6;277.34748257507505;0;2696.65380859375;0.09986130374479889;0.7045769764216366;0.0;0.0;0.024965325936199722
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832525740698|game1;2754348;15.1.649.4112;1;BFX Clear;331;67;9.43374024716624;0;0;0;0;6;242.39390043591638;343.5965576171875;343.5965576171875;0.10124826629680998;0.9098474341192788;0.027739251040221916;0.0013869625520110957;0.016643550624133148
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832525740698|game2;2754348;15.1.649.4112;2;BFX Clear;1450;577;9.645695893377349;1;0;1;0.6666666666666666;5;301.01412626011705;1090.017578125;1090.017578125;0.18030513176144244;0.39944521497919555;0.0;0.012482662968099861;0.011095700416088766
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832525740698|game2;2754348;15.1.649.4112;2;DK Siwoo;-1450;-577;8.216703909173297;0;2;0;0.0;5;469.6046887215322;1970.2010498046875;3991.44384765625;0.07350901525658807;0.4895977808599168;0.0;0.0;0.0
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832525740698|game3;2754348;15.1.649.4112;3;DK Siwoo;-636;81;6.8619301347478485;0;1;4;0.6666666666666666;7;270.5563966262449;1844.06787109375;2142.116943359375;0.08321775312066575;0.13869625520110956;0.008321775312066574;0.016643550624133148;0.03744798890429958
2025-01-22;LCK - LCK Cup 2025 (Groups: Group Baron);113780832525740698|game3;2754348;15.1.649.4112;3;BFX Clear;636;-81;7.7911498404949535;0;1;0;0.0;6;136.89717797397324;0;1645.535888671875;0.11234396671289876;0.20249653259361997;0.012482662968099861;0.0;0.036061026352288486
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832513878677|game1;2754347;15.1.649.4112;1;BFX Clear;25;-486;6.57234900228046;0;1;0;0.0;4;71.91235374865514;396.8983459472656;396.8983459472656;0.044382801664355064;0.4618585298196949;0.0;0.004160887656033287;0.0
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832513878677|game1;2754347;15.1.649.4112;1;GEN Kiin;-25;486;6.858103306727437;0;2;0;0.0;8;348.4541776651219;2324.58056640625;3624.8642578125;0.1317614424410541;0.31622746185852985;0.0013869625520110957;0.0;0.012482662968099861
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832513878677|game2;2754347;15.1.649.4112;2;BFX Clear;-641;-613;8.793700851854258;0;2;0;0.0;6;386.0139833082593;905.5113525390624;2592.001220703125;0.1276005547850208;0.680998613037448;0.0;0.0;0.047156726768377254
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832513878677|game2;2754347;15.1.649.4112;2;GEN Kiin;641;613;8.293246331830032;2;0;0;0.25;5;437.364156828951;742.2067260742188;3232.666748046875;0.10402219140083217;0.6282940360610264;0.04160887656033287;0.0;0.006934812760055479
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832343091821|game1;2754346;15.1.649.4112;1;KT PerfecT;472;-162;7.076691216788228;0;3;1;0.5;7;299.1456976127965;0;0;0.18585298196948682;0.47711511789181693;0.0;0.026352288488210817;0.019417475728155338
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832343091821|game1;2754346;15.1.649.4112;1;HLE Zeus;-472;162;7.362618134638256;0;2;1;0.3333333333333333;5;243.49532135725917;980.2413330078124;980.2413330078124;0.13314840499306518;0.6504854368932039;0.0013869625520110957;0.0;0.0
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832343091821|game2;2754346;15.1.649.4112;2;KT PerfecT;-478;-434;6.720050290301385;1;1;0;0.5;6;220.19727702828658;0;0;0.14008321775312066;0.30235783633841884;0.008321775312066574;0.0;0.0
2025-01-19;LCK - LCK Cup 2025 (Groups: Group Baron);113780832343091821|game2;2754346;15.1.649.4112;2;HLE Zeus;478;434;8.221338121113396;0;0;3;0.42857142857142855;5;344.3262353837592;624.38037109375;1390.599365234375;0.13730929264909847;0.044382801664355064;0.0;0.0;0.0
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832498215568|game1;2754345;15.1.649.4112;1;DRX Rich;-260;-641;7.504471368991088;0;1;1;0.3333333333333333;6;302.2648144282573;1501.348388671875;1501.348388671875;0.18030513176144244;0.24687933425797504;0.0;0.0;0.0
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832498215568|game1;2754345;15.1.649.4112;1;T1 Doran;260;641;7.790355992571701;1;2;1;0.4;4;491.19839626079073;1532.1600341796875;1532.1600341796875;0.12343966712898752;0.31900138696255204;0.012482662968099861;0.0;0.013869625520110958
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832498215568|game2;2754345;15.1.649.4112;2;DRX Rich;-728;-404;6.934658084813923;0;2;0;0.0;5;144.471618721189;0;242.23501586914065;0.15117891816920942;0.04022191400832178;0.04160887656033287;0.0027739251040221915;0.030513176144244106
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832498215568|game2;2754345;15.1.649.4112;2;T1 Doran;728;404;8.007027891743911;0;0;0;0.0;7;341.8469542157427;0;0;0.1317614424410541;0.10263522884882108;0.0027739251040221915;0.0;0.006934812760055479
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832626272947|game1;2754344;15.1.649.4112;1;DK Siwoo;-566;102;7.789468950678003;0;2;2;0.5;6;332.48776232673475;0;143.08201599121097;0.21914008321775313;0.43134535367545074;0.015256588072122053;0.0;0.09292649098474341
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832626272947|game1;2754344;15.1.649.4112;1;DNF DuDu;566;-102;6.574597646443819;0;2;2;0.5;5;214.29818957774015;0;0;0.06796116504854369;0.20249653259361997;0.0;0.0;0.038834951456310676
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832626272947|game2;2754344;15.1.649.4112;2;DNF DuDu;138;858;8.430864069784155;1;1;3;0.6666666666666666;5;407.8809014659655;1393.588623046875;4487.14892578125;0.14424410540915394;0.7447988904299584;0.012482662968099861;0.020804438280166437;0.016643550624133148
2025-01-18;LCK - LCK Cup 2025 (Groups: Group Baron);113780832626272947|game2;2754344;15.1.649.4112;2;DK Siwoo;-138;-858;7.4305920615046785;1;2;1;0.5;5;486.15700048106186;0;134.65147399902344;0.130374479889043;0.7517337031900139;0.0;0.018030513176144243;0.08044382801664356
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809863091305|game1;2756047;15.1.649.4112;1;HLE Rooster;-41;-66;8.574876796698522;0;0;0;0.0;5;343.938706075976;459.9298706054688;1682.46435546875;0.14701803051317613;0.0;0.0;0.0;0.022191400832177532
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809863091305|game1;2756047;15.1.649.4112;1;DNF Lancer;41;66;7.8603037303069785;0;1;0;0.0;5;261.774666470371;582.0482177734375;582.0482177734375;0.11927877947295423;0.08599167822468794;0.0;0.012482662968099861;0.013869625520110958
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809863091305|game2;2756047;15.1.649.4112;2;DNF Lancer;1141;535;6.7166498300782065;1;1;3;0.4444444444444444;9;266.11106909238816;395.867919921875;395.867919921875;0.0970873786407767;0.4563106796116505;0.013869625520110958;0.011095700416088766;0.0651872399445215
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809863091305|game2;2756047;15.1.649.4112;2;HLE Rooster;-1141;-535;6.00211261411244;1;4;3;0.5714285714285714;5;240.31685127298022;0;0;0.09153952843273232;0.289875173370319;0.011095700416088766;0.0;0.044382801664355064
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809863091305|game3;2756047;15.1.649.4112;3;HLE Rooster;195;228;8.147555638830696;2;2;3;1.0;6;462.60612910384816;0;0;0.2857142857142857;0.6893203883495146;0.0027739251040221915;0.036061026352288486;0.008321775312066574
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809863091305|game3;2756047;15.1.649.4112;3;DNF Lancer;-195;-228;8.433434784052826;0;0;1;0.2;7;148.24972887726668;2250.3896484375;2418.510009765625;0.17059639389736478;0.5298196948682385;0.049930651872399444;0.008321775312066574;0.016643550624133148
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809549829155|game1;2756046;15.1.649.4112;1;BRO Lonely;-793;-69;7.433797446781526;0;0;0;0;5;298.5538798718512;840.9266357421875;840.9266357421875;0.10263522884882108;0.3079056865464632;0.019417475728155338;0.0;0.008321775312066574
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809549829155|game1;2756046;15.1.649.4112;1;DRX Frog;793;69;6.647530409141172;0;0;0;0.0;5;123.73371429223829;525.6433715820312;4333.9892578125;0.14285714285714285;0.14147018030513175;0.044382801664355064;0.0;0.05825242718446602
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809549829155|game2;2756046;15.1.649.4112;2;BRO Lonely;-1192;-260;5.786445033695021;1;1;0;0.3333333333333333;5;203.942049703199;0;0;0.0638002773925104;0.26907073509015256;0.047156726768377254;0.0;0.024965325936199722
2025-01-24;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809549829155|game2;2756046;15.1.649.4112;2;DRX Frog;1192;260;6.215070591746504;1;0;1;0.6666666666666666;7;242.49292121430548;839.3316040039062;3887.25537109375;0.10818307905686546;0.665742024965326;0.012482662968099861;0.006934812760055479;0.047156726768377254
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809692959814|game1;2756045;15.1.649.4112;1;T1 Haetae;81;136;8.29089254863826;1;1;0;0.3333333333333333;6;656.428192868144;1066.572021484375;1066.572021484375;0.09431345353675451;0.8169209431345353;0.018030513176144243;0.018030513176144243;0.0638002773925104
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809692959814|game1;2756045;15.1.649.4112;1;DK Jaehyuk;-81;-136;7.647633644002533;1;1;0;0.25;6;325.00670116331753;0;2109.63232421875;0.18446601941747573;0.8335644937586685;0.011095700416088766;0.0;0.030513176144244106
